record_id,parent_occurrence_record_id,source_id,release_version,source_region,source_material_term,normalized_material_ids_json,normalized_material_names_json,chemical_names_json,symbols_or_formulae_json,chemical_or_english_names_json,source_district_term,district_boundary_state_2011,district_boundary_name_2011,census_state_code_2011,census_district_code_2011,district_centroid_latitude_2011,district_centroid_longitude_2011,census_area_km2_2011_district,census_population_2011_district,census_male_2011_district,census_female_2011_district,census_sc_2011_district,census_st_2011_district,census_literate_2011_district,census_workers_2011_district,district_crosswalk_status,district_crosswalk_match_index,district_crosswalk_match_count,district_crosswalk_admitted_to_h3_context,source_pdf_pages_json,source_pdf_url,record_observation_type,model_evidence_role,data_quality_flags_json,limitations
IBM-IMYB2024-DIST-OCC-01037,IBM-IMYB2024-STATE-OCC-0372,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,iron ore (haematite),"[""element:iron"",""ore:iron-ore"",""mineral:hematite""]","[""Iron"",""Iron ore"",""Hematite""]","[""iron"",""hematite""]","[""Fe"",""Fe2O3""]","[""iron"",""hematite""]",Sundargarh,Odisha,Sundargarh,21,5,22.04995642,84.8662354,9712.0,2093437.0,1061147.0,1032290.0,191660.0,1062349.0,1342322.0,873227.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01038,IBM-IMYB2024-STATE-OCC-0373,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,iron ore (magnetite),"[""element:iron"",""ore:iron-ore"",""mineral:magnetite""]","[""Iron"",""Iron ore"",""Magnetite""]","[""iron"",""magnetite""]","[""Fe"",""Fe2+Fe3+2O4""]","[""iron"",""magnetite""]",Mayurbhanj,Odisha,Mayurbhanj,21,7,21.90699545,86.41223335,10418.0,2519738.0,1256213.0,1263525.0,184682.0,1479576.0,1369397.0,1223534.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01039,IBM-IMYB2024-STATE-OCC-0374,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate""]",[],"[""calcium"",""calcium carbonate""]",Bargarh,Odisha,Bargarh,21,1,21.22573282,83.56687468,5837.0,1481255.0,749161.0,732094.0,298780.0,281135.0,983783.0,762092.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01040,IBM-IMYB2024-STATE-OCC-0374,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate""]",[],"[""calcium"",""calcium carbonate""]",Koraput,Odisha,Koraput,21,29,18.73363061,82.63338709,8807.0,1379647.0,678809.0,700838.0,196540.0,697583.0,568090.0,693406.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01041,IBM-IMYB2024-STATE-OCC-0374,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate""]",[],"[""calcium"",""calcium carbonate""]",Malkangiri,Odisha,Malkangiri,21,30,18.27087934,81.95543524,5791.0,613192.0,303624.0,309568.0,138295.0,354614.0,244706.0,310666.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01042,IBM-IMYB2024-STATE-OCC-0374,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate""]",[],"[""calcium"",""calcium carbonate""]",Nuapada,Odisha,Nuapada,21,25,20.54126115,82.52793696,3852.0,610382.0,301962.0,308420.0,82159.0,206327.0,299383.0,305438.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01043,IBM-IMYB2024-STATE-OCC-0374,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate""]",[],"[""calcium"",""calcium carbonate""]",Sambalpur,Odisha,Sambalpur,21,3,21.56103579,84.15659061,6624.0,1041099.0,526877.0,514222.0,191827.0,355261.0,703691.0,505840.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01044,IBM-IMYB2024-STATE-OCC-0374,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,limestone,"[""group:calcium-and-limestone"",""rock:limestone""]","[""Calcium and limestone"",""Limestone""]","[""calcium"",""calcium carbonate""]",[],"[""calcium"",""calcium carbonate""]",Sundargarh,Odisha,Sundargarh,21,5,22.04995642,84.8662354,9712.0,2093437.0,1061147.0,1032290.0,191660.0,1062349.0,1342322.0,873227.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01045,IBM-IMYB2024-STATE-OCC-0375,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,manganese ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","[""manganese""]",Balangir,Odisha,Balangir,21,24,20.60386621,83.16937399,6575.0,1648997.0,830097.0,818900.0,294777.0,347164.0,927260.0,720601.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01046,IBM-IMYB2024-STATE-OCC-0375,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,manganese ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","[""manganese""]",Kendujhar,Odisha,Kendujhar,21,6,21.59205469,85.6659811,8303.0,1801733.0,906487.0,895246.0,209357.0,818878.0,1052518.0,766514.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01047,IBM-IMYB2024-STATE-OCC-0375,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,manganese ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","[""manganese""]",Koraput,Odisha,Koraput,21,29,18.73363061,82.63338709,8807.0,1379647.0,678809.0,700838.0,196540.0,697583.0,568090.0,693406.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01048,IBM-IMYB2024-STATE-OCC-0375,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,manganese ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","[""manganese""]",Rayagada,Odisha,Rayagada,21,27,19.44168134,83.58012747,7073.0,967911.0,471960.0,495951.0,139514.0,541905.0,407735.0,467122.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01049,IBM-IMYB2024-STATE-OCC-0375,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,manganese ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","[""manganese""]",Sambalpur,Odisha,Sambalpur,21,3,21.56103579,84.15659061,6624.0,1041099.0,526877.0,514222.0,191827.0,355261.0,703691.0,505840.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01050,IBM-IMYB2024-STATE-OCC-0375,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,manganese ore,"[""element:manganese""]","[""Manganese""]","[""manganese""]","[""Mn""]","[""manganese""]",Sundargarh,Odisha,Sundargarh,21,5,22.04995642,84.8662354,9712.0,2093437.0,1061147.0,1032290.0,191660.0,1062349.0,1342322.0,873227.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01051,IBM-IMYB2024-STATE-OCC-0376,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,pyrophyllite,"[""mineral:pyrophyllite""]","[""Pyrophyllite""]","[""pyrophyllite""]","[""Al2Si4O10(OH)2""]","[""pyrophyllite""]",Kendujhar,Odisha,Kendujhar,21,6,21.59205469,85.6659811,8303.0,1801733.0,906487.0,895246.0,209357.0,818878.0,1052518.0,766514.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01052,IBM-IMYB2024-STATE-OCC-0377,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartz/silica sand,"[""element:silicon"",""mineral:quartz"",""material:sand-and-gravel-industrial""]","[""Silicon"",""Quartz"",""Sand and gravel (industrial)""]","[""silicon"",""silicon dioxide"",""quartz""]","[""Si"",""SiO2""]","[""silicon"",""silicon dioxide"",""quartz""]",Boudh,Odisha,Bauda,21,22,20.65389118,84.00672884,3098.0,441162.0,221625.0,219537.0,104934.0,55364.0,271612.0,219457.0,orthographic_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01053,IBM-IMYB2024-STATE-OCC-0377,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartz/silica sand,"[""element:silicon"",""mineral:quartz"",""material:sand-and-gravel-industrial""]","[""Silicon"",""Quartz"",""Sand and gravel (industrial)""]","[""silicon"",""silicon dioxide"",""quartz""]","[""Si"",""SiO2""]","[""silicon"",""silicon dioxide"",""quartz""]",Balangir,Odisha,Balangir,21,24,20.60386621,83.16937399,6575.0,1648997.0,830097.0,818900.0,294777.0,347164.0,927260.0,720601.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01054,IBM-IMYB2024-STATE-OCC-0377,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartz/silica sand,"[""element:silicon"",""mineral:quartz"",""material:sand-and-gravel-industrial""]","[""Silicon"",""Quartz"",""Sand and gravel (industrial)""]","[""silicon"",""silicon dioxide"",""quartz""]","[""Si"",""SiO2""]","[""silicon"",""silicon dioxide"",""quartz""]",Kalahandi,Odisha,Kalahandi,21,26,19.82184278,83.05340468,7920.0,1576869.0,787101.0,789768.0,286580.0,449456.0,802036.0,751930.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01055,IBM-IMYB2024-STATE-OCC-0377,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartz/silica sand,"[""element:silicon"",""mineral:quartz"",""material:sand-and-gravel-industrial""]","[""Silicon"",""Quartz"",""Sand and gravel (industrial)""]","[""silicon"",""silicon dioxide"",""quartz""]","[""Si"",""SiO2""]","[""silicon"",""silicon dioxide"",""quartz""]",Sambalpur,Odisha,Sambalpur,21,3,21.56103579,84.15659061,6624.0,1041099.0,526877.0,514222.0,191827.0,355261.0,703691.0,505840.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01056,IBM-IMYB2024-STATE-OCC-0377,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartz/silica sand,"[""element:silicon"",""mineral:quartz"",""material:sand-and-gravel-industrial""]","[""Silicon"",""Quartz"",""Sand and gravel (industrial)""]","[""silicon"",""silicon dioxide"",""quartz""]","[""Si"",""SiO2""]","[""silicon"",""silicon dioxide"",""quartz""]",Sundargarh,Odisha,Sundargarh,21,5,22.04995642,84.8662354,9712.0,2093437.0,1061147.0,1032290.0,191660.0,1062349.0,1342322.0,873227.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01057,IBM-IMYB2024-STATE-OCC-0378,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartzite,"[""element:silicon"",""rock:quartzite""]","[""Silicon"",""Quartzite""]","[""silicon"",""silicon dioxide""]","[""Si""]","[""silicon"",""silicon dioxide""]",Balangir,Odisha,Balangir,21,24,20.60386621,83.16937399,6575.0,1648997.0,830097.0,818900.0,294777.0,347164.0,927260.0,720601.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01058,IBM-IMYB2024-STATE-OCC-0378,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartzite,"[""element:silicon"",""rock:quartzite""]","[""Silicon"",""Quartzite""]","[""silicon"",""silicon dioxide""]","[""Si""]","[""silicon"",""silicon dioxide""]",Dhenkanal,Odisha,Dhenkanal,21,14,20.83290544,85.61952145,4452.0,1192811.0,612593.0,580218.0,234079.0,162056.0,829910.0,435533.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01059,IBM-IMYB2024-STATE-OCC-0378,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartzite,"[""element:silicon"",""rock:quartzite""]","[""Silicon"",""Quartzite""]","[""silicon"",""silicon dioxide""]","[""Si""]","[""silicon"",""silicon dioxide""]",Jajpur,Odisha,Jajapur,21,13,20.87644122,86.12188356,2899.0,1827192.0,926034.0,901158.0,433387.0,151432.0,1290455.0,552234.0,orthographic_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01060,IBM-IMYB2024-STATE-OCC-0378,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartzite,"[""element:silicon"",""rock:quartzite""]","[""Silicon"",""Quartzite""]","[""silicon"",""silicon dioxide""]","[""Si""]","[""silicon"",""silicon dioxide""]",Jharsuguda,Odisha,Jharsuguda,21,2,21.80325315,84.01768136,2114.0,579505.0,296690.0,282815.0,104620.0,176758.0,405879.0,247707.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01061,IBM-IMYB2024-STATE-OCC-0378,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartzite,"[""element:silicon"",""rock:quartzite""]","[""Silicon"",""Quartzite""]","[""silicon"",""silicon dioxide""]","[""Si""]","[""silicon"",""silicon dioxide""]",Kendujhar,Odisha,Kendujhar,21,6,21.59205469,85.6659811,8303.0,1801733.0,906487.0,895246.0,209357.0,818878.0,1052518.0,766514.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01062,IBM-IMYB2024-STATE-OCC-0378,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartzite,"[""element:silicon"",""rock:quartzite""]","[""Silicon"",""Quartzite""]","[""silicon"",""silicon dioxide""]","[""Si""]","[""silicon"",""silicon dioxide""]",Mayurbhanj,Odisha,Mayurbhanj,21,7,21.90699545,86.41223335,10418.0,2519738.0,1256213.0,1263525.0,184682.0,1479576.0,1369397.0,1223534.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01063,IBM-IMYB2024-STATE-OCC-0378,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartzite,"[""element:silicon"",""rock:quartzite""]","[""Silicon"",""Quartzite""]","[""silicon"",""silicon dioxide""]","[""Si""]","[""silicon"",""silicon dioxide""]",Sambalpur,Odisha,Sambalpur,21,3,21.56103579,84.15659061,6624.0,1041099.0,526877.0,514222.0,191827.0,355261.0,703691.0,505840.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01064,IBM-IMYB2024-STATE-OCC-0378,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,quartzite,"[""element:silicon"",""rock:quartzite""]","[""Silicon"",""Quartzite""]","[""silicon"",""silicon dioxide""]","[""Si""]","[""silicon"",""silicon dioxide""]",Sundargarh,Odisha,Sundargarh,21,5,22.04995642,84.8662354,9712.0,2093437.0,1061147.0,1032290.0,191660.0,1062349.0,1342322.0,873227.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01065,IBM-IMYB2024-STATE-OCC-0379,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,sillimanite,"[""mineral:sillimanite""]","[""Sillimanite""]","[""sillimanite""]","[""Al2SiO5""]","[""sillimanite""]",Ganjam,Odisha,Ganjam,21,19,19.6276622,84.71392523,8206.0,3529031.0,1779218.0,1749813.0,688235.0,118928.0,2210050.0,1501772.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
IBM-IMYB2024-DIST-OCC-01066,IBM-IMYB2024-STATE-OCC-0379,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_STATE_REVIEWS,v1.0-alpha.22,Odisha,sillimanite,"[""mineral:sillimanite""]","[""Sillimanite""]","[""sillimanite""]","[""Al2SiO5""]","[""sillimanite""]",Sambalpur,Odisha,Sambalpur,21,3,21.56103579,84.15659061,6624.0,1041099.0,526877.0,514222.0,191827.0,355261.0,703691.0,505840.0,exact_normalized_one_to_one,1,1,True,"[217,218]",https://www.ibm.gov.in/writereaddata/files/177426215469c1178a48453IMYB_2024_EBookFinal.pdf,official_compiled_district_mineral_occurrence_context,excluded_context_only,[],"District-level occurrence context is spatially broad. The representative district coordinate is an indexing point, not the occurrence location or a drill target. Only unambiguous one-to-one 2011 crosswalks enter the H3 context table."
