record_id,record_class,block_lineage_key,auction_event_kind,auction_tranche,auction_status_at_source_date,block_name,state_or_ut,district,concession_type,block_area_ha,latitude,longitude,coordinates_available_in_source,block_boundary_wkt,geometry_vertex_count,geometry_area_geodesic_ha,geometry_area_difference_pct,geometry_type,geometry_extraction_method,geometry_quality_flag,centroid_within_stated_state_2011,spatial_validation_note,source_materials_json,normalized_top50_materials_json,unmapped_english_material_names_json,chemical_names_json,symbols_or_formulae_json,auction_nit_date,auction_start_timestamp_ist,auction_close_timestamp_ist,auction_number,preferred_bidder,mstc_registration_number,highest_final_price_offer_pct,source_date,source_url,geometry_source_url,mbs_source_url,source_pdf_filename,source_pdf_sha256,source_pdf_bytes,source_pdf_page_count,auction_notice_source_url,auction_notice_pdf_filename,auction_notice_pdf_sha256,auction_notice_pdf_bytes,auction_notice_pdf_page_count,concession_type_extraction_method,extraction_notes,source_accessed_date,integration_status
CMB-EVENT-T8-O13,official_critical_mineral_auction_event,tamiya,auction_offer,8,notified for auction,Tamiya Graphite and Manganese Block,Odisha,Balangir,ML,139.03,20.78345580994514,83.22752740551083,True,"POLYGON ((83.22719536111111 20.79839663888889, 83.22728586111111 20.798306361111113, 83.22899930555556 20.797187833333336, 83.22848966666668 20.78404125, 83.2311708888889 20.78000063888889, 83.23103119444444 20.770063194444443, 83.22624841666666 20.770099166666665, 83.22636777777778 20.78010102777778, 83.22294944444445 20.791143194444444, 83.22719536111111 20.79839663888889))",9.0,141.92738790746145,2.084001947393692,Polygon,pypdf_text,accepted,True,,"[""Graphite"",""Manganese""]","[""Graphite"",""Manganese""]",[],"[""carbon"",""manganese""]","[""C"",""Mn""]",2026-07-15,,,,,,,2026-07-15,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27331_Tamiya%20Graphite%20and%20Manganese%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27331_Tamiya%20Graphite%20and%20Manganese%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_27331_Tamiya_Graphite_and_Manganese_Block_MBS.pdf,5ceaa1681c7aaa755e71df666492436a57a8e2a244ebd794e93e9986ce1b6c92,569645.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132.0,4.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T8-O14,official_critical_mineral_auction_event,betjharan,auction_offer,8,notified for auction,"Betjharan Titanium, Vanadium and Iron Ore Block",Odisha,Mayurbhanj,CL,391.81,22.255969999999994,86.318955,True,"POLYGON ((86.30458 22.26194, 86.33333 22.26194, 86.33333 22.25, 86.30458 22.25, 86.30458 22.26194))",4.0,391.81306222677233,0.0007815591159819334,Polygon,pypdf_text,accepted,True,,"[""Iron"",""Magnetite"",""Titanium"",""Vanadium""]","[""Iron"",""Titanium"",""Vanadium""]",[],"[""iron"",""titanium"",""titanium dioxide"",""vanadium""]","[""Fe"",""Ti"",""TiO2"",""V""]",2026-07-15,,,,,,,2026-07-15,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27330_Betjharan%20Titanium,%20Vanadium%20and%20Iron%20Ore%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27330_Betjharan%20Titanium,%20Vanadium%20and%20Iron%20Ore%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",T8_27330_Betjharan_Titanium_Vanadium_and_Iron_Ore_Block_MBS.pdf,8757c4de133c241f1059691f85a23f956fbe2ad640831029ec1bde4ef91631d9,588465.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132.0,4.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T8-O15,official_critical_mineral_auction_event,kavtalwadi,auction_offer,8,notified for auction,"Kavtalwadi Vanadium, Gallium, Titanium, Bauxite and Aluminous Laterite Block",Maharashtra,Sindhudurg,CL,638.98,16.474027777777778,73.48666666666666,True,"POLYGON ((73.47333333333333 16.46388888888889, 73.47333333333333 16.484166666666667, 73.5 16.484166666666667, 73.5 16.46388888888889, 73.47333333333333 16.46388888888889))",4.0,638.965441583252,0.0022783837910512446,Polygon,pypdf_text,accepted,True,,"[""Aluminous Laterite"",""Bauxite"",""Gallium"",""Titanium"",""Vanadium""]","[""Aluminium"",""Gallium"",""Titanium"",""Vanadium""]",[],"[""aluminium"",""gallium"",""titanium"",""titanium dioxide"",""vanadium""]","[""Al"",""Ga"",""Ti"",""TiO2"",""V""]",2026-07-15,,,,,,,2026-07-15,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27329_Kavtalwadi%20Vanadium,%20Gallium,%20Titanium,%20Bauxite%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27329_Kavtalwadi%20Vanadium,%20Gallium,%20Titanium,%20Bauxite%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",T8_27329_Kavtalwadi_Vanadium_Gallium_Titanium_Bauxite_and_Aluminous_Laterite_Block_MBS.pdf,e20702157891bd6c1ca3f80a87c62686bf92dab67e06121663c5b4360d9a0b45,559025.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132.0,4.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T8-O16,official_critical_mineral_auction_event,dongarla,auction_offer,8,notified for auction,Dongarla REE and RM Block,Maharashtra,Bhandara,CL,397.845,21.40102361111111,79.77302222222224,True,"POLYGON ((79.76518333333334 21.412074999999998, 79.78086111111111 21.412074999999998, 79.78086111111111 21.389972222222223, 79.76518333333334 21.389972222222223, 79.76518333333334 21.412074999999998))",4.0,397.8358386629105,0.0023027402856769796,Polygon,pypdf_text,accepted,True,,"[""Rare-earth elements"",""Rare metals""]","[""Rare-earth elements""]","[""Rare metals""]","[""cerium"",""dysprosium"",""erbium"",""europium"",""gadolinium"",""holmium"",""lanthanum"",""lutetium"",""neodymium"",""praseodymium"",""promethium"",""samarium"",""scandium"",""terbium"",""thulium"",""ytterbium"",""yttrium""]","[""Ce"",""Dy"",""Er"",""Eu"",""Gd"",""Ho"",""La"",""Lu"",""Nd"",""Pm"",""Pr"",""Sc"",""Sm"",""Tb"",""Tm"",""Y"",""Yb""]",2026-07-15,,,,,,,2026-07-15,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27328_Dongarla%20REE%20and%20RM%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27328_Dongarla%20REE%20and%20RM%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_27328_Dongarla_REE_and_RM_Block_MBS.pdf,47f647896d9a6de68862cd705e8fde4ff18d37ac4bbd969f0f20b7b79e1b37c1,553421.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132.0,4.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T8-O17,official_critical_mineral_auction_event,sambalpur,auction_offer,8,notified for auction,Sambalpur Phosphorite and Limestone Block,Chhattisgarh,Balod,ML,303.866,20.816404166666665,81.06355833333332,True,"POLYGON ((81.04910833333334 20.81183888888889, 81.04910833333334 20.820969444444444, 81.07800833333333 20.820969444444444, 81.07800833333333 20.81183888888889, 81.04910833333334 20.81183888888889))",4.0,304.11538851737976,0.08207187292417407,Polygon,pypdf_text,accepted,True,,"[""Phosphorite""]","[""Phosphorus""]",[],"[""phosphorus""]","[""P""]",2026-07-15,,,,,,,2026-07-15,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27327_Sambalpur%20Phosphorite%20and%20Limestone%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27327_Sambalpur%20Phosphorite%20and%20Limestone%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_27327_Sambalpur_Phosphorite_and_Limestone_Block_MBS.pdf,392f10cdca7d2c5a436a0f274c64e7ecc1d2f431ff03d0c7e93c4edb6e32d578,570412.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132.0,4.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T8-O18,official_critical_mineral_auction_event,sabag-north,auction_offer,8,notified for auction,"Sabag North Vanadium, Gallium, Titanium, REE, Bauxite and Aluminous Laterite Block",Chhattisgarh,Balrampur,CL,319.518,23.53986251460195,83.98211730054742,True,"POLYGON ((83.97249555555555 23.54726638888889, 83.99206472222222 23.546891111111112, 83.99173777777779 23.53245833333333, 83.97217111111111 23.53283361111111, 83.97249555555555 23.54726638888889))",4.0,319.52292283744663,0.0015407073925902638,Polygon,pypdf_text,accepted,True,,"[""Aluminous Laterite"",""Rare-earth elements"",""Bauxite"",""Gallium"",""Titanium"",""Vanadium""]","[""Aluminium"",""Rare-earth elements"",""Gallium"",""Titanium"",""Vanadium""]",[],"[""aluminium"",""cerium"",""dysprosium"",""erbium"",""europium"",""gadolinium"",""gallium"",""holmium"",""lanthanum"",""lutetium"",""neodymium"",""praseodymium"",""promethium"",""samarium"",""scandium"",""terbium"",""thulium"",""titanium"",""titanium dioxide"",""vanadium"",""ytterbium"",""yttrium""]","[""Al"",""Ce"",""Dy"",""Er"",""Eu"",""Ga"",""Gd"",""Ho"",""La"",""Lu"",""Nd"",""Pm"",""Pr"",""Sc"",""Sm"",""Tb"",""Ti"",""TiO2"",""Tm"",""V"",""Y"",""Yb""]",2026-07-15,,,,,,,2026-07-15,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27326_Sabag%20North%20Vanadium,%20Gallium,%20Titanium,%20REE,%20Bauxite%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27326_Sabag%20North%20Vanadium,%20Gallium,%20Titanium,%20REE,%20Bauxite%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",T8_27326_Sabag_North_Vanadium_Gallium_Titanium_REE_Bauxite_and_Aluminous_Laterite_Block_MBS.pdf,c0eaacacc6989fb46e32e010a93a215b45f35b56e86c6a46884d2956b2294b3e,572432.0,6.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132.0,4.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T8-O19,official_critical_mineral_auction_event,gohirapali,auction_offer,8,notified for auction,Gohirapali Glauconite Block,Chhattisgarh,Mahasamund,CL,327.219,21.22358813257935,82.97065125484306,True,"POLYGON ((82.96918472222222 21.241387777777778, 82.9763075 21.237365, 82.97416805555555 21.22823111111111, 82.9769725 21.225069444444443, 82.97203972222222 21.204040833333334, 82.9637013888889 21.217641666666665, 82.96918472222222 21.241387777777778))",6.0,327.2237823671579,0.0014615187864792255,Polygon,pypdf_text,accepted,True,,"[""Glauconite""]",[],"[""Glauconite""]",[],[],2026-07-15,,,,,,,2026-07-15,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27325_Gohirapali%20Glauconite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27325_Gohirapali%20Glauconite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_27325_Gohirapali_Glauconite_Block_MBS.pdf,53ed4adce0544e6d6c16641e0b1822e68e1cf34372e8a3fddecdd0bde6f58616,577274.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132.0,4.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T8-O20,official_critical_mineral_auction_event,pata-ramavaram,auction_offer,8,notified for auction,Pata Ramavaram Graphite Block,Andhra Pradesh,Alluri Sitharama Raju,CL,105.29,17.321342644320303,81.91532029795158,True,"POLYGON ((81.906 17.316, 81.922 17.33, 81.925 17.328, 81.91 17.313, 81.906 17.316))",4.0,105.2951373491764,0.004879237512008708,Polygon,pypdf_text,accepted,True,,"[""Graphite""]","[""Graphite""]",[],"[""carbon""]","[""C""]",2026-07-15,,,,,,,2026-07-15,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27324_Pata%20Ramavaram%20Graphite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27324_Pata%20Ramavaram%20Graphite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_27324_Pata_Ramavaram_Graphite_Block_MBS.pdf,ea4d3f6b81336e4e3f55f4476706d169118eeb19793c25ed6581c8ec6bb00d77,570555.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132.0,4.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T1-R01,official_critical_mineral_auction_event,babja,successful_result,1,successfully auctioned,Babja Graphite and Manganese Block,Odisha,,ML,,,,False,,,,,,,,,,"[""Graphite"",""Manganese""]","[""Graphite"",""Manganese""]",[],"[""carbon"",""manganese""]","[""C"",""Mn""]",2023-11-29,,,,Agrasen Sponge Private Limited,,85.05,2024-06-24,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2028356&lang=2&reg=3,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T1-R02,official_critical_mineral_auction_event,biarpalli,successful_result,1,successfully auctioned,Biarpalli Graphite and Manganese Block,Odisha,,ML,,,,False,,,,,,,,,,"[""Graphite"",""Manganese""]","[""Graphite"",""Manganese""]",[],"[""carbon"",""manganese""]","[""C"",""Mn""]",2023-11-29,,,,Agrasen Sponge Private Limited,,70.05,2024-06-24,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2028356&lang=2&reg=3,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T1-R03,official_critical_mineral_auction_event,akharkata,successful_result,1,successfully auctioned,Akharkata Graphite Block,Odisha,,CL,,,,False,,,,,,,,,,"[""Graphite""]","[""Graphite""]",[],"[""carbon""]","[""C""]",2023-11-29,,,,Kundan Gold Mines Private Limited,,13.05,2024-06-24,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2028356&lang=2&reg=3,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T1-R04,official_critical_mineral_auction_event,iluppakudi,successful_result,1,successfully auctioned,Iluppakudi Graphite Block,Tamil Nadu,,CL,,,,False,,,,,,,,,,"[""Graphite""]","[""Graphite""]",[],"[""carbon""]","[""C""]",2023-11-29,,,,Dalmia Bharat Refractories Limited,,45.0,2024-06-24,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2028356&lang=2&reg=3,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T1-R05,official_critical_mineral_auction_event,pahadi-kalan-gora-kalan,successful_result,1,successfully auctioned,Pahadi Kalan-Gora Kalan Phosphorite Block,Uttar Pradesh,,CL,,,,False,,,,,,,,,,"[""Phosphorite""]","[""Phosphorus""]",[],"[""phosphorus""]","[""P""]",2023-11-29,,,,Sagar Stone Industries,,400.0,2024-06-24,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2028356&lang=2&reg=3,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T1-R06,official_critical_mineral_auction_event,katghora,successful_result,1,successfully auctioned,Katghora Lithium and REE Block,Chhattisgarh,,CL,,,,False,,,,,,,,,,"[""Lithium"",""Rare-earth elements""]","[""Lithium"",""Rare-earth elements""]",[],"[""cerium"",""dysprosium"",""erbium"",""europium"",""gadolinium"",""holmium"",""lanthanum"",""lithium"",""lutetium"",""neodymium"",""praseodymium"",""promethium"",""samarium"",""scandium"",""terbium"",""thulium"",""ytterbium"",""yttrium""]","[""Ce"",""Dy"",""Er"",""Eu"",""Gd"",""Ho"",""La"",""Li"",""Lu"",""Nd"",""Pm"",""Pr"",""Sc"",""Sm"",""Tb"",""Tm"",""Y"",""Yb""]",2023-11-29,,,,Maiki South Mining Private Limited,,76.05,2024-06-24,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2028356&lang=2&reg=3,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T2-R01,official_critical_mineral_auction_event,golighat,successful_result,2,successfully auctioned,Golighat Graphite and Vanadium Block,Madhya Pradesh,Betul,ML,,,,False,,,,,,,,,,"[""Graphite"",""Vanadium""]","[""Graphite"",""Vanadium""]",[],"[""carbon"",""vanadium""]","[""C"",""V""]",2024-02-29,,,,Shanti GD Ispat and Power Pvt. Ltd.,,,2024-07-20,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2034634&lang=2&reg=48,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T2-R02,official_critical_mineral_auction_event,gollarahatti-mallenahalli,successful_result,2,successfully auctioned,"Gollarahatti-Mallenahalli Nickel, Chromium and PGE Block",Karnataka,Hassan,CL,,,,False,,,,,,,,,,"[""Nickel"",""Chromium"",""Platinum-group elements""]","[""Nickel"",""Chromium"",""Platinum-group elements""]",[],"[""chromium"",""iridium"",""nickel"",""osmium"",""palladium"",""platinum"",""rhodium"",""ruthenium""]","[""Cr"",""Ir"",""Ni"",""Os"",""Pd"",""Pt"",""Rh"",""Ru""]",2024-02-29,,,,Vedanta Limited,,,2024-07-20,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2034634&lang=2&reg=48,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T2-R03,official_critical_mineral_auction_event,bahera-goriara,successful_result,2,successfully auctioned,Bahera-Goriara Graphite and Basemetal Block,Madhya Pradesh,Sidhi,CL,,,,False,,,,,,,,,,"[""Graphite"",""Base metals""]","[""Graphite""]","[""Base metals""]","[""carbon""]","[""C""]",2024-02-29,,,,Vinmir Resources Pvt. Ltd.,,,2024-07-20,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2034634&lang=2&reg=48,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T2-R04,official_critical_mineral_auction_event,khattali-chhoti,successful_result,2,successfully auctioned,Khattali Chhoti Graphite Block,Madhya Pradesh,Alirajpur,CL,,,,False,,,,,,,,,,"[""Graphite""]","[""Graphite""]",[],"[""carbon""]","[""C""]",2024-02-29,,,,Coal India Limited,,,2024-07-20,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2034634&lang=2&reg=48,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T3-R01,official_critical_mineral_auction_event,pipradih-bhurwa,successful_result,3,successfully auctioned,Pipradih-Bhurwa Glauconite Block,Bihar,Rohtas,CL,,,,False,,,,,,,,,,"[""Glauconite""]",[],"[""Glauconite""]",[],[],2024-03-14,,,,Rungta Sons Private Limited,,,2024-07-20,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2034634&lang=2&reg=48,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T3-R02,official_critical_mineral_auction_event,kurchha,successful_result,3,successfully auctioned,Kurchha Glauconite Block,Uttar Pradesh,Sonbhadra,CL,,,,False,,,,,,,,,,"[""Glauconite""]",[],"[""Glauconite""]",[],[],2024-03-14,,,,Shobha Minerals,,,2024-07-20,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2034634&lang=2&reg=48,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T3-R03,official_critical_mineral_auction_event,chutia-nauhatta,successful_result,3,successfully auctioned,Chutia-Nauhatta Glauconite Block,Bihar,Rohtas,CL,,,,False,,,,,,,,,,"[""Glauconite""]",[],"[""Glauconite""]",[],[],2024-03-14,,,,Rungta Sons Private Limited,,,2024-07-20,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2034634&lang=2&reg=48,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T3-R04,official_critical_mineral_auction_event,genjana,successful_result,3,successfully auctioned,"Genjana Nickel, Chromium and PGE Block",Bihar,Gaya,CL,,,,False,,,,,,,,,,"[""Nickel"",""Chromium"",""Platinum-group elements""]","[""Nickel"",""Chromium"",""Platinum-group elements""]",[],"[""chromium"",""iridium"",""nickel"",""osmium"",""palladium"",""platinum"",""rhodium"",""ruthenium""]","[""Cr"",""Ir"",""Ni"",""Os"",""Pd"",""Pt"",""Rh"",""Ru""]",2024-03-14,,,,Vedanta Limited,,,2024-07-20,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2034634&lang=2&reg=48,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T4-R01,official_critical_mineral_auction_event,balepalyam,successful_result,4,successfully auctioned,Balepalyam Tungsten and Associated Mineral Block,Andhra Pradesh,,CL,,,,False,,,,,,,,,,"[""Tungsten"",""Molybdenum"",""Gold"",""Lead"",""Zinc""]","[""Tungsten"",""Molybdenum"",""Gold"",""Lead"",""Zinc""]",[],"[""gold"",""lead"",""molybdenum"",""tungsten"",""zinc""]","[""Au"",""Mo"",""Pb"",""W"",""Zn""]",2024-06-24,,,,Hindustan Zinc Limited,,6.55,2024-11-07,https://www.pib.gov.in/PressReleaseIframePage.aspx?PRID=2071441&lang=2&reg=48,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
CMB-EVENT-T4-R02,official_critical_mineral_auction_event,depo,successful_result,4,successfully auctioned,Depo Vanadium and Graphite Block,Arunachal Pradesh,,CL,,,,False,,,,,,,,,,"[""Vanadium"",""Graphite""]","[""Vanadium"",""Graphite""]",[],"[""carbon"",""vanadium""]","[""C"",""V""]",2024-06-24,,,,Vedanta Limited,,2.55,2024-11-07,https://www.pib.gov.in/PressReleaseIframePage.aspx?PRID=2071441&lang=2&reg=48,,,,,,,,,,,,,,,inventory_only_not_used_in_prospectivity_training_or_scoring_without_exact_public_coordinates_or_polygon
